weather_id,region,date,temperature_c,humidity_pct,rainfall_mm,wind_speed_kmh,uv_index,frost_risk,month,day_of_year,heat_index,season
898,East,2023-06-17,32.0,72.5,4.3,70.2,6.3,0,6,168,48.2,Summer
899,East,2023-06-18,28.9,76.2,3.2,51.7,8.8,0,6,169,47.82000000000001,Summer
900,East,2023-06-19,30.1,56.9,0.0,44.4,2.3,0,6,170,40.82,Summer
901,East,2023-06-20,32.1,52.4,0.0,37.8,1.3,0,6,171,40.22,Summer
902,East,2023-06-21,32.0,35.7,1.4,50.0,7.9,0,6,172,33.480000000000004,Summer
903,East,2023-06-22,32.6,93.5,7.0,43.1,2.3,0,6,173,56.959999999999994,Summer
904,East,2023-06-23,31.6,80.3,11.6,2.8,3.7,0,6,174,51.08,Summer
905,East,2023-06-24,27.9,80.4,0.8,54.8,0.8,0,6,175,48.900000000000006,Summer
906,East,2023-06-25,32.4,43.9,0.0,70.5,8.7,0,6,176,37.0,Summer
907,East,2023-06-26,29.2,46.6,6.3,27.0,10.1,0,6,177,36.16,Summer
908,East,2023-06-27,29.5,33.9,0.0,69.0,10.8,0,6,178,31.259999999999998,Summer
909,East,2023-06-28,29.6,78.4,0.0,17.5,7.9,0,6,179,49.120000000000005,Summer
910,East,2023-06-29,28.5,49.5,8.4,43.4,2.1,0,6,180,36.9,Summer
911,East,2023-06-30,28.8,41.5,7.4,78.5,10.0,0,6,181,33.88,Summer
912,East,2023-07-01,31.5,49.4,0.0,73.2,5.9,0,7,182,38.66,Summer
913,East,2023-07-02,27.6,33.4,12.4,56.4,4.3,0,7,183,29.919999999999998,Summer
914,East,2023-07-03,28.4,51.8,0.0,6.4,10.6,0,7,184,37.76,Summer
915,East,2023-07-04,26.6,66.7,4.9,2.7,10.3,0,7,185,42.64,Summer
916,East,2023-07-05,31.1,51.1,3.9,3.4,6.9,0,7,186,39.1,Summer
917,East,2023-07-06,27.5,31.8,8.7,18.7,10.5,0,7,187,29.22,Summer
918,East,2023-07-07,31.6,60.1,4.8,40.6,4.3,0,7,188,43.0,Summer
919,East,2023-07-08,29.3,74.6,14.1,56.3,4.9,0,7,189,47.42,Summer
920,East,2023-07-09,28.0,74.6,16.3,14.2,7.0,0,7,190,46.64,Summer
921,East,2023-07-10,28.1,70.4,11.1,73.6,2.9,0,7,191,45.02,Summer
922,East,2023-07-11,31.3,74.4,1.6,79.9,9.8,0,7,192,48.540000000000006,Summer
923,East,2023-07-12,29.7,41.8,16.4,72.0,3.9,0,7,193,34.54,Summer
924,East,2023-07-13,31.4,30.7,0.0,68.8,8.4,0,7,194,31.12,Summer
925,East,2023-07-14,29.9,33.3,1.9,69.0,10.2,0,7,195,31.259999999999998,Summer
926,East,2023-07-15,31.1,52.6,11.6,63.8,7.6,0,7,196,39.7,Summer
927,East,2023-07-16,29.2,58.6,10.6,35.0,0.5,0,7,197,40.96,Summer
928,East,2023-07-17,30.7,36.5,0.4,35.4,2.1,0,7,198,33.019999999999996,Summer
929,East,2023-07-18,26.4,68.7,12.1,59.5,7.4,0,7,199,43.32,Summer
930,East,2023-07-19,29.5,89.4,7.3,53.3,9.1,0,7,200,53.46000000000001,Summer
931,East,2023-07-20,25.9,93.9,2.2,17.3,3.3,0,7,201,53.1,Summer
932,East,2023-07-21,30.0,43.2,16.7,71.8,1.3,0,7,202,35.28,Summer
933,East,2023-07-22,27.3,38.2,10.5,3.6,6.7,0,7,203,31.66,Summer
934,East,2023-07-23,31.5,48.5,6.1,5.8,3.3,0,7,204,38.3,Summer
935,East,2023-07-24,29.3,36.1,7.1,70.4,6.8,0,7,205,32.019999999999996,Summer
936,East,2023-07-25,26.7,65.5,16.5,27.7,8.3,0,7,206,42.22,Summer
937,East,2023-07-26,31.1,74.6,3.7,31.0,0.4,0,7,207,48.5,Summer
938,East,2023-07-27,28.1,61.6,7.1,75.2,0.1,0,7,208,41.5,Summer
939,East,2023-07-28,25.8,67.1,21.4,43.8,0.8,0,7,209,42.32,Summer
940,East,2023-07-29,28.0,58.6,0.0,21.0,8.6,0,7,210,40.24,Summer
941,East,2023-07-30,31.0,94.7,0.0,10.0,9.8,0,7,211,56.480000000000004,Summer
942,East,2023-07-31,27.0,42.6,4.9,67.9,3.4,0,7,212,33.24,Summer
943,East,2023-08-01,26.2,94.1,6.1,31.4,5.0,0,8,213,53.36,Summer
944,East,2023-08-02,26.6,85.0,3.8,26.7,0.1,0,8,214,49.96,Summer
945,East,2023-08-03,23.0,52.6,14.3,78.8,3.4,0,8,215,34.84,Summer
946,East,2023-08-04,22.8,55.4,5.6,22.9,5.1,0,8,216,35.84,Summer
947,East,2023-08-05,23.5,67.8,0.0,45.8,8.6,0,8,217,41.22,Summer
948,East,2023-08-06,23.3,44.4,0.0,26.5,1.0,0,8,218,31.740000000000002,Summer
949,East,2023-08-07,22.1,81.2,0.0,71.4,9.2,0,8,219,45.74,Summer
950,East,2023-08-08,22.3,45.9,0.0,51.0,10.5,0,8,220,31.740000000000002,Summer
951,East,2023-08-09,25.3,56.9,5.0,70.9,1.3,0,8,221,37.94,Summer
952,East,2023-08-10,24.3,58.9,6.3,63.6,6.8,0,8,222,38.14,Summer
953,East,2023-08-11,22.0,88.3,0.0,73.0,3.7,0,8,223,48.519999999999996,Summer
954,East,2023-08-12,27.3,66.6,23.8,63.2,6.0,0,8,224,43.019999999999996,Summer
955,East,2023-08-13,23.9,66.8,6.9,59.0,8.5,0,8,225,41.059999999999995,Summer
956,East,2023-08-14,23.9,55.7,9.5,18.5,9.3,0,8,226,36.62,Summer
957,East,2023-08-15,24.5,82.3,5.4,55.5,5.0,0,8,227,47.620000000000005,Summer
958,East,2023-08-16,24.1,42.1,5.9,20.5,10.8,0,8,228,31.3,Summer
959,East,2023-08-17,27.3,75.2,17.3,9.2,8.8,0,8,229,46.46,Summer
960,East,2023-08-18,27.1,44.7,17.4,60.2,0.1,0,8,230,34.14,Summer
961,East,2023-08-19,23.1,75.5,10.7,48.6,7.3,0,8,231,44.06,Summer
962,East,2023-08-20,22.4,88.9,15.1,42.0,1.4,0,8,232,49.0,Summer
963,East,2023-08-21,25.4,61.8,12.6,7.6,1.2,0,8,233,39.959999999999994,Summer
964,East,2023-08-22,22.7,58.4,5.2,42.8,3.7,0,8,234,36.98,Summer
965,East,2023-08-23,25.3,77.5,12.6,37.1,10.7,0,8,235,46.18,Summer
966,East,2023-08-24,23.0,74.9,0.0,30.5,5.7,0,8,236,43.760000000000005,Summer
967,East,2023-08-25,26.3,78.8,7.6,38.3,8.4,0,8,237,47.3,Summer
968,East,2023-08-26,26.2,85.8,0.0,5.4,10.8,0,8,238,50.04,Summer
969,East,2023-08-27,25.7,40.0,12.7,13.8,5.6,0,8,239,31.419999999999998,Summer
970,East,2023-08-28,24.0,87.3,0.0,69.3,7.2,0,8,240,49.32,Summer
971,East,2023-08-29,28.0,39.0,3.4,0.1,2.0,0,8,241,32.400000000000006,Summer
972,East,2023-08-30,23.3,49.1,0.0,10.2,10.2,0,8,242,33.620000000000005,Summer
973,East,2023-08-31,27.9,38.8,7.6,7.1,3.1,0,8,243,32.26,Summer
974,East,2023-09-01,22.9,72.6,4.1,58.5,10.2,0,9,244,42.78,Autumn
975,East,2023-09-02,22.2,78.6,24.8,76.5,6.4,0,9,245,44.76,Autumn
976,East,2023-09-03,21.3,75.6,13.7,53.9,8.1,0,9,246,43.019999999999996,Autumn
977,East,2023-09-04,21.4,38.3,0.0,22.2,7.9,0,9,247,28.159999999999997,Autumn
978,East,2023-09-05,17.9,85.4,0.0,10.4,4.8,0,9,248,44.900000000000006,Autumn
979,East,2023-09-06,19.2,90.5,3.7,29.8,2.1,0,9,249,47.72,Autumn
980,East,2023-09-07,22.4,79.4,1.5,40.3,4.6,0,9,250,45.2,Autumn
981,East,2023-09-08,22.3,56.5,4.5,78.7,0.6,0,9,251,35.980000000000004,Autumn
982,East,2023-09-09,21.3,68.7,5.4,74.8,4.8,0,9,252,40.260000000000005,Autumn
983,East,2023-09-10,19.8,55.9,0.0,17.9,8.4,0,9,253,34.24,Autumn
984,East,2023-09-11,21.1,72.4,0.0,79.3,1.0,0,9,254,41.620000000000005,Autumn
985,East,2023-09-12,21.1,82.8,8.1,23.9,9.5,0,9,255,45.78,Autumn
986,East,2023-09-13,17.2,91.4,4.6,46.6,10.5,0,9,256,46.88,Autumn
987,East,2023-09-14,18.3,91.4,10.9,77.2,6.0,0,9,257,47.540000000000006,Autumn
988,East,2023-09-15,18.7,70.3,6.1,31.4,1.7,0,9,258,39.34,Autumn
989,East,2023-09-16,17.5,86.5,12.7,1.1,0.6,0,9,259,45.1,Autumn
990,East,2023-09-17,19.4,87.5,1.9,77.5,4.6,0,9,260,46.64,Autumn
991,East,2023-09-18,22.8,55.6,20.7,3.2,2.6,0,9,261,35.92,Autumn
992,East,2023-09-19,19.4,39.9,0.3,45.6,8.8,0,9,262,27.6,Autumn
993,East,2023-09-20,19.2,33.9,0.0,62.7,3.3,0,9,263,25.08,Autumn
994,East,2023-09-21,17.2,92.7,0.0,31.3,2.2,0,9,264,47.400000000000006,Autumn
995,East,2023-09-22,18.8,80.1,2.9,27.5,3.3,0,9,265,43.32,Autumn
996,East,2023-09-23,20.6,40.9,0.0,15.2,9.3,0,9,266,28.72,Autumn
997,East,2023-09-24,19.3,58.2,6.7,77.5,2.8,0,9,267,34.86,Autumn
998,East,2023-09-25,21.7,73.3,2.0,73.6,8.1,0,9,268,42.34,Autumn
999,East,2023-09-26,22.6,66.1,0.0,8.1,5.7,0,9,269,40.0,Autumn
1000,East,2023-09-27,20.1,87.6,15.8,3.1,8.1,0,9,270,47.1,Autumn
1001,East,2023-09-28,22.7,68.6,3.6,49.8,4.5,0,9,271,41.059999999999995,Autumn
1002,East,2023-09-29,20.8,77.1,1.6,72.6,7.8,0,9,272,43.32,Autumn
1003,East,2023-09-30,20.9,67.1,0.9,44.8,8.9,0,9,273,39.379999999999995,Autumn
1004,East,2023-10-01,17.3,76.8,8.9,77.0,3.1,0,10,274,41.1,Autumn
1005,East,2023-10-02,14.8,92.3,14.1,29.2,2.6,0,10,275,45.800000000000004,Autumn
1006,East,2023-10-03,13.5,91.7,0.0,75.9,0.4,0,10,276,44.78,Autumn
1007,East,2023-10-04,16.1,35.0,2.9,53.5,5.5,0,10,277,23.66,Autumn
1008,East,2023-10-05,12.2,93.7,0.0,21.4,9.5,0,10,278,44.800000000000004,Autumn
1009,East,2023-10-06,16.7,55.4,0.6,40.0,8.8,0,10,279,32.18,Autumn
1010,East,2023-10-07,14.4,76.3,0.0,57.6,10.9,0,10,280,39.16,Autumn
1011,East,2023-10-08,16.3,91.3,11.3,15.9,10.6,0,10,281,46.300000000000004,Autumn
1012,East,2023-10-09,14.6,66.7,1.4,79.3,3.0,0,10,282,35.440000000000005,Autumn
1013,East,2023-10-10,14.3,77.3,6.3,64.6,4.7,0,10,283,39.5,Autumn
1014,East,2023-10-11,17.4,38.2,0.0,14.2,3.1,0,10,284,25.72,Autumn
1015,East,2023-10-12,12.1,75.4,12.2,67.1,6.8,0,10,285,37.42,Autumn
1016,East,2023-10-13,17.6,63.0,5.4,65.2,2.0,0,10,286,35.760000000000005,Autumn
1017,East,2023-10-14,14.4,39.3,6.8,30.5,3.3,0,10,287,24.36,Autumn
1018,East,2023-10-15,14.7,37.3,0.0,73.8,0.1,0,10,288,23.74,Autumn
1019,East,2023-10-16,17.2,48.0,5.9,47.1,1.3,0,10,289,29.520000000000003,Autumn
1020,East,2023-10-17,13.1,38.0,18.8,65.1,0.6,0,10,290,23.060000000000002,Autumn
1021,East,2023-10-18,16.0,47.2,0.0,63.4,1.7,0,10,291,28.480000000000004,Autumn
1022,East,2023-10-19,14.5,37.6,3.5,62.1,9.7,0,10,292,23.740000000000002,Autumn
1023,East,2023-10-20,13.3,82.6,0.0,52.6,5.0,0,10,293,41.019999999999996,Autumn
1024,East,2023-10-21,12.6,89.0,7.4,72.3,0.3,0,10,294,43.160000000000004,Autumn
1025,East,2023-10-22,15.9,77.5,0.0,28.5,1.8,0,10,295,40.54,Autumn
1026,East,2023-10-23,17.6,35.2,5.3,58.4,4.9,0,10,296,24.64,Autumn
1027,East,2023-10-24,17.5,66.2,2.7,65.3,7.2,0,10,297,36.980000000000004,Autumn
1028,East,2023-10-25,16.4,41.5,10.0,71.1,5.6,0,10,298,26.439999999999998,Autumn
1029,East,2023-10-26,14.8,47.4,0.0,39.8,1.2,0,10,299,27.840000000000003,Autumn
1030,East,2023-10-27,13.2,92.7,0.0,69.6,10.3,0,10,300,45.00000000000001,Autumn
1031,East,2023-10-28,16.1,74.9,0.0,59.4,1.6,0,10,301,39.620000000000005,Autumn
1032,East,2023-10-29,17.4,60.1,8.9,10.6,4.7,0,10,302,34.480000000000004,Autumn
1033,East,2023-10-30,16.1,56.4,5.2,22.3,0.7,0,10,303,32.22,Autumn
1034,East,2023-10-31,17.0,90.1,5.6,50.3,3.9,0,10,304,46.239999999999995,Autumn
1035,East,2023-11-01,9.3,58.6,3.3,74.9,3.6,0,11,305,29.020000000000003,Autumn
1036,East,2023-11-02,11.5,94.0,4.6,2.9,10.1,0,11,306,44.5,Autumn
1037,East,2023-11-03,11.2,74.4,4.6,14.9,5.1,0,11,307,36.480000000000004,Autumn
1038,East,2023-11-04,13.4,42.7,2.1,34.0,6.6,0,11,308,25.12,Autumn
1039,East,2023-11-05,9.7,67.3,8.6,17.4,4.4,0,11,309,32.74,Autumn
1040,East,2023-11-06,13.2,75.1,0.0,39.6,1.8,0,11,310,37.96,Autumn
1041,East,2023-11-07,8.6,37.9,0.0,56.7,5.7,0,11,311,20.32,Autumn
1042,East,2023-11-08,10.7,88.9,10.1,2.1,7.1,0,11,312,41.980000000000004,Autumn
1043,East,2023-11-09,11.8,71.0,0.0,10.2,4.1,0,11,313,35.480000000000004,Autumn
1044,East,2023-11-10,12.0,83.8,5.6,68.8,7.5,0,11,314,40.72,Autumn
1045,East,2023-11-11,13.8,39.6,12.2,65.2,2.5,0,11,315,24.12,Autumn
1046,East,2023-11-12,12.0,88.1,15.0,48.3,1.9,0,11,316,42.44,Autumn
1047,East,2023-11-13,10.1,85.4,0.0,62.5,2.4,0,11,317,40.220000000000006,Autumn
1048,East,2023-11-14,10.5,38.4,0.0,33.9,1.0,0,11,318,21.66,Autumn
1049,East,2023-11-15,10.4,32.3,0.0,44.1,5.1,0,11,319,19.16,Autumn
1050,East,2023-11-16,11.4,55.3,15.5,39.8,10.6,0,11,320,28.96,Autumn
1051,East,2023-11-17,12.9,82.5,7.6,3.1,0.2,0,11,321,40.74,Autumn
1052,East,2023-11-18,9.1,55.8,0.3,28.3,9.3,0,11,322,27.78,Autumn
1053,East,2023-11-19,13.3,66.0,13.0,44.8,10.6,0,11,323,34.38,Autumn
1054,East,2023-11-20,12.6,92.6,0.0,39.4,8.7,0,11,324,44.6,Autumn
1055,East,2023-11-21,12.1,90.0,5.7,20.7,4.4,0,11,325,43.26,Autumn
1056,East,2023-11-22,9.5,58.8,0.0,21.0,1.6,0,11,326,29.22,Autumn
1057,East,2023-11-23,14.2,92.7,27.6,11.3,1.8,0,11,327,45.60000000000001,Autumn
1058,East,2023-11-24,12.6,31.1,2.5,8.5,6.7,0,11,328,20.0,Autumn
1059,East,2023-11-25,9.9,40.0,0.0,59.2,1.7,0,11,329,21.94,Autumn
1060,East,2023-11-26,13.2,94.4,0.6,50.5,2.0,0,11,330,45.68000000000001,Autumn
1061,East,2023-11-27,12.7,53.0,9.8,71.1,10.9,0,11,331,28.82,Autumn
1062,East,2023-11-28,10.4,54.2,6.8,3.9,4.3,0,11,332,27.92,Autumn
1063,East,2023-11-29,13.3,71.3,2.2,19.6,9.4,0,11,333,36.5,Autumn
1064,East,2023-11-30,9.0,33.6,0.0,31.7,8.7,0,11,334,18.84,Autumn
1065,East,2023-12-01,8.7,83.8,16.9,18.3,6.1,0,12,335,38.74,Winter
1066,East,2023-12-02,8.8,37.9,5.5,44.9,1.6,0,12,336,20.44,Winter
1067,East,2023-12-03,12.3,34.7,5.8,52.9,5.6,0,12,337,21.26,Winter
1068,East,2023-12-04,8.7,56.0,0.1,45.7,7.9,0,12,338,27.62,Winter
1069,East,2023-12-05,10.9,55.1,2.5,38.1,4.0,0,12,339,28.580000000000002,Winter
1070,East,2023-12-06,8.5,34.7,10.9,13.9,6.9,0,12,340,18.980000000000004,Winter
1071,East,2023-12-07,7.4,35.6,11.3,6.2,8.4,0,12,341,18.680000000000003,Winter
1072,East,2023-12-08,11.0,51.4,4.1,21.7,6.3,0,12,342,27.160000000000004,Winter
1073,East,2023-12-09,11.0,67.5,0.0,47.3,5.0,0,12,343,33.6,Winter
1074,East,2023-12-10,10.0,82.3,21.3,4.8,8.8,0,12,344,38.92,Winter
1075,East,2023-12-11,11.9,31.2,15.7,53.3,0.8,0,12,345,19.62,Winter
1076,East,2023-12-12,12.2,62.2,24.1,10.9,7.3,0,12,346,32.2,Winter
1077,East,2023-12-13,7.9,34.8,6.8,57.3,10.0,0,12,347,18.66,Winter
1078,East,2023-12-14,10.7,60.1,10.7,45.3,5.0,0,12,348,30.46,Winter
1079,East,2023-12-15,7.2,92.1,1.9,34.1,9.8,0,12,349,41.16,Winter
1080,East,2023-12-16,8.4,81.9,5.5,78.8,2.0,0,12,350,37.800000000000004,Winter
1081,East,2023-12-17,9.6,55.3,5.8,27.1,6.3,0,12,351,27.880000000000003,Winter
1082,East,2023-12-18,10.2,70.4,0.0,51.9,4.6,0,12,352,34.28,Winter
1083,East,2023-12-19,8.4,71.4,7.9,45.7,10.1,0,12,353,33.6,Winter
1084,East,2023-12-20,11.2,43.2,15.9,48.2,6.9,0,12,354,24.0,Winter
1085,East,2023-12-21,9.3,50.1,14.4,58.0,6.4,0,12,355,25.620000000000005,Winter
1086,East,2023-12-22,9.0,45.2,6.8,11.6,1.7,0,12,356,23.48,Winter
1087,East,2023-12-23,10.5,52.9,12.3,64.6,3.0,0,12,357,27.46,Winter
1088,East,2023-12-24,8.7,71.6,6.1,64.0,3.1,0,12,358,33.86,Winter
1089,East,2023-12-25,7.0,33.2,18.4,37.1,3.4,0,12,359,17.48,Winter
1090,East,2023-12-26,10.3,79.6,21.2,39.7,3.3,0,12,360,38.02,Winter
1091,East,2023-12-27,9.7,59.3,0.0,33.6,2.2,0,12,361,29.54,Winter
1092,East,2023-12-28,12.3,57.7,22.7,79.2,2.8,0,12,362,30.46,Winter
1093,East,2023-12-29,9.0,31.5,5.3,17.6,2.2,0,12,363,18.0,Winter
1094,East,2023-12-30,10.5,55.1,12.0,21.8,4.7,0,12,364,28.340000000000003,Winter
1095,East,2023-12-31,8.1,60.2,19.6,45.2,3.9,0,12,365,28.94,Winter
1096,West,2023-01-01,11.8,54.7,12.9,25.7,0.5,0,1,1,28.96,Winter
1097,West,2023-01-02,10.6,60.3,12.7,8.8,5.8,0,1,2,30.48,Winter
1098,West,2023-01-03,11.1,73.8,5.4,34.1,2.6,0,1,3,36.18,Winter
1099,West,2023-01-04,8.8,50.4,2.6,68.0,9.2,0,1,4,25.44,Winter
1100,West,2023-01-05,12.9,69.8,14.4,27.9,3.1,0,1,5,35.660000000000004,Winter
1101,West,2023-01-06,12.3,46.1,18.2,70.0,10.4,0,1,6,25.82,Winter
1102,West,2023-01-07,10.1,44.4,2.7,56.7,8.6,0,1,7,23.82,Winter
1103,West,2023-01-08,13.1,49.8,12.5,48.3,2.7,0,1,8,27.78,Winter
1104,West,2023-01-09,12.0,84.2,12.2,75.6,2.8,0,1,9,40.879999999999995,Winter
1105,West,2023-01-10,11.8,48.5,0.0,32.8,0.2,0,1,10,26.480000000000004,Winter
1106,West,2023-01-11,12.9,84.4,2.1,56.0,1.9,0,1,11,41.50000000000001,Winter
1107,West,2023-01-12,9.7,68.6,0.8,57.8,8.0,0,1,12,33.26,Winter
1108,West,2023-01-13,9.7,67.4,5.0,65.4,7.1,0,1,13,32.78,Winter
1109,West,2023-01-14,13.6,67.9,8.4,12.6,10.6,0,1,14,35.32000000000001,Winter
1110,West,2023-01-15,14.3,79.4,3.5,35.6,0.7,0,1,15,40.34,Winter
1111,West,2023-01-16,9.4,85.9,5.7,24.1,9.4,0,1,16,40.00000000000001,Winter
1112,West,2023-01-17,10.4,48.7,0.0,56.8,4.5,0,1,17,25.720000000000006,Winter
1113,West,2023-01-18,10.4,82.0,14.4,3.0,0.1,0,1,18,39.040000000000006,Winter
1114,West,2023-01-19,10.2,66.8,15.2,67.9,4.2,0,1,19,32.839999999999996,Winter
1115,West,2023-01-20,8.7,77.0,5.4,2.2,9.9,0,1,20,36.02,Winter
1116,West,2023-01-21,13.6,36.9,7.6,62.3,2.2,0,1,21,22.92,Winter
1117,West,2023-01-22,13.5,51.7,0.0,56.6,4.3,0,1,22,28.78,Winter
1118,West,2023-01-23,10.3,51.9,9.7,54.2,5.2,0,1,23,26.94,Winter
1119,West,2023-01-24,8.4,91.1,8.2,45.9,2.4,0,1,24,41.48,Winter
1120,West,2023-01-25,8.8,75.9,4.4,44.2,2.1,0,1,25,35.64,Winter
1121,West,2023-01-26,12.5,55.8,5.6,74.8,6.1,0,1,26,29.82,Winter
1122,West,2023-01-27,8.6,43.3,8.1,71.2,2.1,0,1,27,22.48,Winter
1123,West,2023-01-28,10.8,90.6,4.9,19.9,3.4,0,1,28,42.72,Winter
1124,West,2023-01-29,10.1,47.2,2.9,16.6,1.2,0,1,29,24.94,Winter
1125,West,2023-01-30,10.1,73.1,3.2,59.3,7.4,0,1,30,35.3,Winter
1126,West,2023-01-31,12.3,80.8,0.0,43.2,0.3,0,1,31,39.7,Winter
1127,West,2023-02-01,15.3,88.6,11.6,56.6,1.5,0,2,32,44.62,Winter
1128,West,2023-02-02,17.2,54.8,2.8,46.6,0.6,0,2,33,32.24,Winter
1129,West,2023-02-03,17.3,72.5,0.0,35.1,3.1,0,2,34,39.38,Winter
1130,West,2023-02-04,14.8,42.2,0.0,3.0,2.3,0,2,35,25.760000000000005,Winter
1131,West,2023-02-05,13.9,40.1,0.0,29.3,0.5,0,2,36,24.380000000000003,Winter
1132,West,2023-02-06,13.0,66.3,1.8,75.5,4.6,0,2,37,34.32,Winter
1133,West,2023-02-07,14.0,59.1,0.0,73.8,1.8,0,2,38,32.04,Winter
1134,West,2023-02-08,13.2,63.8,18.9,12.3,8.7,0,2,39,33.44,Winter
1135,West,2023-02-09,12.1,31.1,0.0,8.6,2.2,0,2,40,19.700000000000003,Winter
1136,West,2023-02-10,12.1,31.4,14.1,15.8,4.5,0,2,41,19.82,Winter
1137,West,2023-02-11,14.6,77.7,17.3,62.7,4.0,0,2,42,39.84,Winter
1138,West,2023-02-12,16.9,58.4,17.0,34.1,8.5,0,2,43,33.5,Winter
1139,West,2023-02-13,15.7,52.6,7.4,59.9,1.9,0,2,44,30.46,Winter
1140,West,2023-02-14,15.9,43.7,0.0,6.3,9.9,0,2,45,27.02,Winter
1141,West,2023-02-15,17.5,77.8,0.0,39.0,2.6,0,2,46,41.620000000000005,Winter
1142,West,2023-02-16,13.3,76.6,2.9,76.1,1.4,0,2,47,38.620000000000005,Winter
1143,West,2023-02-17,12.8,49.2,24.5,46.5,8.2,0,2,48,27.360000000000003,Winter
1144,West,2023-02-18,18.0,80.1,13.9,7.3,7.9,0,2,49,42.839999999999996,Winter
1145,West,2023-02-19,17.7,73.0,6.8,29.9,4.8,0,2,50,39.82,Winter
1146,West,2023-02-20,17.3,56.9,6.9,66.5,7.3,0,2,51,33.14,Winter
1147,West,2023-02-21,15.3,77.4,19.6,38.1,7.0,0,2,52,40.14,Winter
1148,West,2023-02-22,15.0,83.6,1.1,33.1,6.8,0,2,53,42.44,Winter
1149,West,2023-02-23,17.0,90.8,7.6,30.9,7.0,0,2,54,46.519999999999996,Winter
1150,West,2023-02-24,13.4,86.7,10.7,35.3,8.7,0,2,55,42.72,Winter
1151,West,2023-02-25,14.8,39.6,0.0,14.4,3.5,0,2,56,24.720000000000002,Winter
1152,West,2023-02-26,12.2,92.1,4.3,62.6,3.8,0,2,57,44.16,Winter
1153,West,2023-02-27,14.4,64.7,0.9,58.0,1.6,0,2,58,34.52,Winter
1154,West,2023-02-28,13.5,46.2,0.0,15.0,6.3,0,2,59,26.58,Winter
1155,West,2023-03-01,22.6,81.6,7.7,78.3,1.3,0,3,60,46.2,Spring
1156,West,2023-03-02,19.7,63.4,7.0,18.9,3.8,0,3,61,37.18,Spring
1157,West,2023-03-03,21.1,57.0,14.6,53.6,9.8,0,3,62,35.46,Spring
1158,West,2023-03-04,22.4,59.5,0.0,4.0,9.1,0,3,63,37.24,Spring
1159,West,2023-03-05,18.7,32.3,1.1,12.1,1.1,0,3,64,24.14,Spring
1160,West,2023-03-06,22.8,70.1,0.8,55.6,2.0,0,3,65,41.72,Spring
1161,West,2023-03-07,18.9,87.6,5.8,13.8,1.6,0,3,66,46.379999999999995,Spring
1162,West,2023-03-08,20.0,55.2,0.0,20.4,2.4,0,3,67,34.08,Spring
1163,West,2023-03-09,19.7,40.6,0.8,11.5,4.1,0,3,68,28.060000000000002,Spring
1164,West,2023-03-10,19.3,50.8,10.1,64.9,6.5,0,3,69,31.9,Spring
1165,West,2023-03-11,20.9,85.2,6.9,58.9,7.6,0,3,70,46.620000000000005,Spring
1166,West,2023-03-12,21.9,43.2,9.9,23.2,3.3,0,3,71,30.42,Spring
1167,West,2023-03-13,22.3,84.2,0.0,39.9,6.6,0,3,72,47.06,Spring
1168,West,2023-03-14,22.5,30.8,19.4,37.2,8.8,0,3,73,25.82,Spring
1169,West,2023-03-15,17.1,54.3,0.0,54.7,0.8,0,3,74,31.979999999999997,Spring
1170,West,2023-03-16,21.6,50.4,0.0,63.0,4.9,0,3,75,33.120000000000005,Spring
1171,West,2023-03-17,18.5,75.6,8.5,52.6,1.8,0,3,76,41.339999999999996,Spring
1172,West,2023-03-18,22.3,78.2,12.7,33.1,2.9,0,3,77,44.660000000000004,Spring
1173,West,2023-03-19,19.7,62.4,2.9,73.0,6.2,0,3,78,36.78,Spring
1174,West,2023-03-20,17.1,35.2,9.4,31.9,6.0,0,3,79,24.340000000000003,Spring
1175,West,2023-03-21,17.9,69.3,12.6,58.0,1.7,0,3,80,38.459999999999994,Spring
1176,West,2023-03-22,20.6,37.6,6.3,25.8,9.5,0,3,81,27.400000000000002,Spring
1177,West,2023-03-23,22.6,56.7,15.3,25.3,7.3,0,3,82,36.24,Spring
1178,West,2023-03-24,20.5,45.1,7.8,19.5,7.4,0,3,83,30.340000000000003,Spring
1179,West,2023-03-25,21.9,72.0,10.2,23.7,8.4,0,3,84,41.94,Spring
1180,West,2023-03-26,18.1,58.0,14.9,6.1,7.3,0,3,85,34.06,Spring
1181,West,2023-03-27,20.7,31.8,1.4,15.6,8.0,0,3,86,25.14,Spring
1182,West,2023-03-28,18.3,65.0,0.0,68.1,0.5,0,3,87,36.980000000000004,Spring
1183,West,2023-03-29,20.4,85.4,7.5,5.1,7.1,0,3,88,46.400000000000006,Spring
1184,West,2023-03-30,18.1,39.9,20.5,76.0,1.9,0,3,89,26.82,Spring
1185,West,2023-03-31,17.5,78.7,0.0,9.0,4.1,0,3,90,41.980000000000004,Spring
1186,West,2023-04-01,22.9,58.3,3.7,33.4,5.5,0,4,91,37.06,Spring
1187,West,2023-04-02,24.4,88.1,13.4,42.5,2.9,0,4,92,49.88,Spring
1188,West,2023-04-03,25.2,55.3,11.4,79.1,8.3,0,4,93,37.24,Spring
1189,West,2023-04-04,27.0,73.8,12.6,45.6,5.5,0,4,94,45.72,Spring
1190,West,2023-04-05,27.6,58.7,7.1,42.0,2.7,0,4,95,40.040000000000006,Spring
1191,West,2023-04-06,23.9,51.3,4.3,32.1,10.4,0,4,96,34.86,Spring
